,Datetime,Tweet Id,Text,Username
0,2022-03-07 23:59:59+00:00,1500984637618745347,"긴급! 전・현 대학총장・교수단 1600여명 윤석열 지지 선언! 전직 대법관・검찰총장 등 법조인 355명, DJ정부 일부 장・차관도... https://t.co/SqCRSbXP47 출처 @YouTube",KbO85wMU5xyxPto
1,2022-03-07 23:59:58+00:00,1500984634607562757,윤석열이 되면 안되는 이유 https://t.co/bQKGfBPohF - @YouTube,RxLf768bTJxsM8T
2,2022-03-07 23:59:58+00:00,1500984634221293568,"대선 이틀 앞두고 터진 ‘김만배 파일’, 막판 판세 뒤흔드나... 검사 윤석열의 ‘봐주기 수사’ 의혹 재점화
김, 2011년 대장동 불법대출 수사 거론하며
“내가 (윤석열에) 통할 만한 사람 소개…박영수”https://t.co/MpQ6MIrZaF",komspring
3,2022-03-07 23:59:48+00:00,1500984593784410114,"그분 지지하면서 윤석열 반말 삿대질에 경기하면 웃겨 안웃겨??
ㅋㅋㅋㅋ 반말에 삿대질 기본 장착에 철거민 폭행, 장애인 감금, 고소고발이 취미, 뒤집어 씌우기가 특기, 정신병원에 강제 입원 시키는 놈은 빨아대면서 
반말 삿대질은 소름이라 태도가 본질 운운.... ㅂㅅ인가 -.-;;",lovegentleini
4,2022-03-07 23:59:42+00:00,1500984568181972992,"윤석열 뭔지 모르겠다만 
사람 하대 하는 건 있는 거 같네요. https://t.co/dRpD87vwnw",mickey77926
5,2022-03-07 23:59:42+00:00,1500984566961815552,"@4politics_nft @GibaegSong
@newusb84
@illtalmen

윤석열",lewis3313
6,2022-03-07 23:59:41+00:00,1500984562721034241,"♦️젠더 갈라치기하는 윤석열을
우리 젊은이들은 안찍는다...

이대남의 역설~~!!!

https://t.co/bH3zqdATbJ",ksp8888
7,2022-03-07 23:59:39+00:00,1500984554412204038,"투표로 이재명은 청와대로, 윤석열과 대장동 도둑들은 청송교도소로 보내야 한다.",chichd1972
8,2022-03-07 23:59:29+00:00,1500984511760244737,"윤석열, 삿대질 하는 머슴? https://t.co/rOfV572Yt8 출처 @YouTube",lee5889
9,2022-03-07 23:59:16+00:00,1500984459319214081,"@kidonge @ilovekorea2022 윤석열의 부산저축은행 사태 수사 덮기와 그로인한 대장동 사건, 줄리의 도이치 모터스 내부자 공모 주가조작 그리고 장모 최은순의 국토 수 백만평 땅투기및 특혜!!!
이런 악날한 범죄들은 진영논리를 벗어나 상식으로 생각하면 천벌받아 마땅한 악날한 범죄들 입니다!!!
부디 정의로운 사회를 위해!!",JamesCh22367033
10,2022-03-07 23:58:28+00:00,1500984257510273024,"윤석열 후보의 최고 명연설 !

자유민주주의의 위대한 점은 잘못한 정권을 심판할 수 있다는 것입니다. 

선거의 본질은 권력에 대한 심판입니다. 

심판받지 않는 권력은 반드시 부패합니다. 

잘못된 정권을 심판하지 않는 나라는 미래가 없습니다. 

-2022.02.22 https://t.co/zwuwEpKqGZ",YouRiiNaa
11,2022-03-07 23:58:17+00:00,1500984210596966400,"전분야에서 가르침 팔요한 윤석열,
5분30초짜리 기조연설문 써온 거 열심히 다읽고나서 한는 말 한심
""언론인 여러분이 많이 가르쳐 달라""  
대통령이 알아서 일해지, 배우는 자리야? https://t.co/tG0obcLsGz",hebbang100
12,2022-03-07 23:58:14+00:00,1500984196579610624,"김만배와 윤석열 그리고 박영수.
https://t.co/GGVQbNUREH",jeongsyeon
13,2022-03-07 23:58:03+00:00,1500984150568103936,"의외로 유연하다.. 우리가 오해한 윤석열
결혼식 당시 하객 붐벼 교통체증
갈등 생겨도 솔직 화법으로 해소 
정권에 날 세우지만 文에겐 예의
""집권하면 유연한 용인술 보일 것""

윤석열 대통령 가자!! https://t.co/KeF8YUqiGM",mola_mola44
14,2022-03-07 23:58:01+00:00,1500984143592947712,"국힘과 윤석열이 들으면 혼비백산할 연세대 학생의 팩폭 ""누구보고 포퓰리즘이래~ 청년에게 진심인건 이재명이다"" https://t.co/7r5pzy5XEN - @YouTube",yes1836
15,2022-03-07 23:57:52+00:00,1500984104934084609,"대선 D-1, 이재명·윤석열 빅데이터도 엎치락뒤치락 | 다음 뉴스 https://t.co/3c7xPMxHTX 
검색량 네이버는 윤석열, 구글은 이재명 우위",meritsun
16,2022-03-07 23:57:51+00:00,1500984101968691200,존나 미스터리한게 민주당 댓글부대가 국힘 경선에서 홍준표가 아니라 윤석열을 선택하기 위해 여론몰이를 했냐는 것....만약 그렇다면 이 새끼들은 영웅이지 싶다. ㅎㅎ,Dokaijija
17,2022-03-07 23:57:47+00:00,1500984084666871808,수사 무마 의혹…윤석열 이름은 어디에 등장하나 https://t.co/liPCDh9ErV,yiVtyRz9rJTOuKO
18,2022-03-07 23:57:47+00:00,1500984083391791106,윤석열을 이롭게 하는 정의 읎는 정의당의 당당한 소신을 응원하며 허경영의 뒤를 이은 4위 0.9% 득표를 기원합니다. https://t.co/0bGPMjpL7h,willow0516
19,2022-03-07 23:57:34+00:00,1500984029205737474,내가 무조건 윤석열을 뽑을것마냥 이러면서 정작 내말에 제대로 반박도 못하면서 개새끼니 무슨 새끼니 이러면서 쌍욕을 한다.,Table_Storys
20,2022-03-07 23:57:26+00:00,1500983997710893056,"@AnhsukChoi @AniRush ㅂㅎㅉ, 씨발년도 윤석열이 했다 하시죠

전부 아니래 ㅋㅋㅋ",Knifeknife13
21,2022-03-07 23:57:25+00:00,1500983994812633089,"국민의힘 선대본부 인사, 광주시민“거렁뱅이 인생” 발언 논란, 해촉 https://t.co/5g9J5u9C4J

뭐 2런 🐕좆가튼 18섀끼가 다 인냐?

문재앙 막장정권 더부러미친당 
CBR 🐕 섀끼덜도 꼴복2 실치만 

🐁 죄맹2 실타9
윤석열2 돼도
한시만 딴나라당 18섀끼들 꼬라G를 또 보게되는 거또 9역질 난다~",Lawyer_KOREA
22,2022-03-07 23:56:56+00:00,1500983869956190208,@TheMinjoo_Kr ㅋㅋㅋ 이미 조사했을 때 조우영이 윤석열 모른다고 했고 녹취 날짜도 대장동 사건 터지고 나서네 조작 선동질 못하면 할 줄 아는 거 없냐?,6LA7aySQ7GnKD9H
23,2022-03-07 23:56:49+00:00,1500983840609042432,라디오나 시사 프로그램을 봐도 평론가들이나 교수들은 문파들이 윤석열 쪽으로 갔다는 이야기를 누구도 안함 기자회견이열리고 당 디전팀이 지지선언을 해도 한 마디도 안 꺼냄 그리고 말미에는 꼭 이재명 4년중임제 민주당의 내각제 이딴 이야기로 이제는 생각해 봐야한다고 마무리 투명한 새끼들 ㅋ,OhWooJinFather
24,2022-03-07 23:56:37+00:00,1500983793116925952,"@actormoon @YouTube 김만배 ""윤석열이 그냥 봐줬지‥사건이 없어졌어"" (2022.03.08/뉴스투데이/MBC) 

화천대유 대주주 김만배 씨의 육성 녹음이 공개됐다. 

국민의힘 윤석열 후보가 10여 년 전 '대장동 관련 불법 대출 정황을 포착하고도 사건을 덮었다'는 것이다.

#화천대유 #김만배 #윤석열

https://t.co/K2oDYlcAoe",kimth0
25,2022-03-07 23:56:33+00:00,1500983773617262596,@TheMinjoo_Kr ㅋㅋㅋ 이미 조사했을 때 조우영이 윤석열 모른다고 했고 녹취 날짜도 대장동 사건 터지고 나서네 조작 선동질 못하면 할 줄 아는 거 없냐?,6LA7aySQ7GnKD9H
26,2022-03-07 23:56:28+00:00,1500983753912782849,겅찰들이 룸싸롱 단골들이란 것은 이미 정평나 있는 사실이고 문제는 자기돈이 아닌 윤석열처럼 업자들이나 변호사들로부터 접대받고 사건거래를 한다는것..검찰출신인 친구도 세상에서 가장 추악한 집단이 검찰들이라고 실토한 바 있음.그래서 때려치고 나왔답니다. https://t.co/cyKZSLUJxJ,geozia21
27,2022-03-07 23:56:23+00:00,1500983731829370880,진짜 윤석열은 저런 본심을 숨기려는 최소한의 노력도 없어서...,ladenijoa
28,2022-03-07 23:56:22+00:00,1500983727459270656,성남시장 윤석열? https://t.co/cbxjyRMZAB,Parlor_J
29,2022-03-07 23:56:17+00:00,1500983708941119489,밥먹으면서 윤석열 뽑히면 푸틴급 된다느니 이러면서 밥맛 떨어지게 정치 이야기만 계속 하니까 짜증나서 그만좀 하라고 3번이나 말해도,Table_Storys
30,2022-03-07 23:56:14+00:00,1500983694353666048,(OTN뉴스)국민의힘 박희진 전 대전시의회의원  7일 중시장에서 유권자들에게 윤석열 후보 지지호소. https://t.co/TqygoCp5Q7 출처 @YouTube,sunright7232
31,2022-03-07 23:56:13+00:00,1500983690595237889,"#김만배 요 #윤석열 이 봐주기 수사로 풀어준         
    尹, 李겨냥 ""대장동 8500억 누가 먹었나, 최종귀속자 확인"" | 다음뉴스 https://t.co/XsZIYal0Zw",disturbhuman
32,2022-03-07 23:55:59+00:00,1500983632244383747,미친 윤석열이 자기는 페미니스트라고 했데,PParkmoojin
33,2022-03-07 23:55:58+00:00,1500983626296487937,"지난 선거운동이 어째 전국민이 벌인 윤석열, 김건희 체포작전 같냐. 왜구에 맞서 싸워 이긴 진주성 싸움 같기도 하고.",puncaktidar
34,2022-03-07 23:55:54+00:00,1500983610144616449,"@4politics_nft 윤석열!!!

 @dksooluv @zOpWTZaIlZXUjkW @dkgjs075 @foxykmj",hdi9788
35,2022-03-07 23:55:43+00:00,1500983564170833920,채널A·TV조선 '윤석열 봐주기 수사' 음성파일 모른 체? https://t.co/L8sJOaysTZ,GreAtKanGmiKe
36,2022-03-07 23:55:28+00:00,1500983503663820800,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ북한인가여 ㅋㅋㅋㅋㅋ 아 윤석열 유세현장 https://t.co/pteCBCl8IN,uyahop
37,2022-03-07 23:55:09+00:00,1500983421077577728,송영길 ＂저희가 미워서 윤석열·안철수 지지하는 목소리도 새겨듣겠다＂ (출처 : 한국일보 | 네이버 뉴스) https://t.co/do1oTwVtjm,refreshbreeze9
38,2022-03-07 23:55:04+00:00,1500983403604164609,"으악 윤석열에 페미 묻었다
아니 이게 무슨 시발 개소리야 이건 개소리가 너무 많아서 2번남들은 알아서 개소리 취급해서 그런뜻 아니라고 알아서 스루해주나
아니 외신하고 서면인터뷰는거니까 어느정도 보좌관이 다듬을 여지 있겠고 틀에박힌 모범답안인데 메시지 발신자가
 https://t.co/egowEt2QMO",G0h
39,2022-03-07 23:54:32+00:00,1500983267138228225,"이재명은 국리민복했다
하겠다 
할것이다

윤석열은
사람을 
가두었고 
가둘것이고
가두겠다",pauljsk730
40,2022-03-07 23:54:14+00:00,1500983192894926854,"이재명은 국리민복했다
하겠다 
할것이다

윤석열은
사람을 
가두었고 
가둘것이고
가두겠다",jskim730
41,2022-03-07 23:53:57+00:00,1500983122061582339,윤석열 감옥으로 …버르장머리 때려잡자,Jgnamsan1
42,2022-03-07 23:53:47+00:00,1500983080399818752,"尹씨에게묻습니다 삼부토건은 왜? 봐주셨어요??
 #이재명 #윤석열 
https://t.co/UTUkn5x9UA",zq_nep
43,2022-03-07 23:53:44+00:00,1500983066122395649,"김만배 ＂윤석열이 그냥 봐줬지‥사건이 없어졌어＂ (출처 : MBC | 네이버 뉴스)
진짜 이런 사람도 대선후보가 될 수 있다니... 😱😱😱
#윤석열 
 https://t.co/XQAlCl49In",Seonhoforgood
44,2022-03-07 23:53:27+00:00,1500982993300574208,"유시민 “이재명, 1%p 차로 이길듯…윤석열 보면 지고 있는 느낌＂ (출처 : 헤럴드경제) https://t.co/Wgqv0U3GAK

헛소리 작열 전문꾼이 겨우 1% 승리를 예견하는것보니 윤석렬의 압승이 확실하다

윤석렬이 초조하다고 떠들면서 겨우 1% 이재명 승리냐?

멍청한놈",Politersocihum
45,2022-03-07 23:53:15+00:00,1500982945569701889,"소설가 김갑수 선생이 호남인의 선택이 안타깝다며 탄식하며 자신이 그동안 민주당과 그소속 정치인들만 지지했던 입장을 버린 동기, 이재명을 버린 동기와 윤석열을 선택한 것이 옳다는 확신을 피력한 글입니다. 공유합니다.
https://t.co/W2U1746zqg",sosorrymomy
46,2022-03-07 23:53:11+00:00,1500982926015873025,"@lovesoo1003 @Jgnamsan1 이재명을 지지하는 것과 윤석열을 지지하는 것의 차이는 
이념과 생각의 차이가 아니라 도덕과 가치관의 차이이고 상식과 비상식의 차이!!!",JamesCh22367033
47,2022-03-07 23:52:49+00:00,1500982835083374592,@cheongsan9 @rock3097 윤석열과 토왜들 의식수준,ParkbjPaul
48,2022-03-07 23:52:34+00:00,1500982771409633283,"@flouevoila @Jgnamsan1 이재명을 지지하는 것과 윤석열을 지지하는 것의 차이는 
이념과 생각의 차이가 아니라 도덕과 가치관의 차이이고 상식과 비상식의 차이!!!",JamesCh22367033
49,2022-03-07 23:52:27+00:00,1500982744196984832,윤석열 지가몸통이면서 이잼한테  씌운거네 https://t.co/09yipKMOp3,hosura61
50,2022-03-07 23:52:25+00:00,1500982735438958592,"윤석열이
가짜뉴스 처벌을 외쳤지만
그 대상이 조중동이 아니고
언론노조 손본다고 했지만 
그 대상이 조중동이 아닙니다

자신과 저신 가족에 대해
비판적인 
언론사
언론노조가
그 대상 입니다 

선별적 기소
선별적 고소
선별적",kimsunchul68
51,2022-03-07 23:52:20+00:00,1500982711988604928,"[이수지, 이수지, 이수지, XX] 與 ""윤석열이 대장동 씨앗""(종합) htt
재주 좋다. 3억 5천으로 1억 만들어?  침소봉대?  작은 죄도 키워 욱박지르는 그 근성 일가?  말 몇마디 보태고 50억 챙긴건 누구드라, 국민이 바본가? 커피한잔의 암호?",lyujeyun2
52,2022-03-07 23:52:14+00:00,1500982687833952260,"@a27275864 아마 DJ정부 출신들, DJ미화 영화 킹메이커를 봤다면, 그 영화에 나오는 DJ연설 내용(정의, 민주, 공정, 상식)을 보면서, 누구를 떠올렸을까요? 아마도 이재명이 아니라 윤석열을 떠올렸을 듯.. 그래서, 김대중 정신을 이을 사람은 이재명이 아니라 윤석열이라고 마음 속으로 생각했을 듯.. ㅋㅋ",first_rok
53,2022-03-07 23:52:09+00:00,1500982667826774018,그러데 넌 윤석열 2중대 노릇 하고 있잖아! 총선때 비례는 정의당에 정의당에 투표했는데 415 총선때부터 끊었다. 다음 총선때 당신 지역구 지인들에게 절대 정의당 찍지 말라고 할거다. 내가 그 지역에 아는 사람들이 좀 있거든. https://t.co/0cHUmJOFaA,flcloud
54,2022-03-07 23:52:06+00:00,1500982653453238274,"돈은 거짓말 안한다 했는데~~
영국 도박사이트, ‘한국 대선 예측’ 윤석열 당선 가능성 76%로 몰렸다
https://t.co/s0oYmFiOak",a27275864
55,2022-03-07 23:52:05+00:00,1500982650982440960,"지금 민주당은 제대로 망해야 해.
거짓과 부정, 불법이 드러나도
그 사람이 내편이라면 감싸주는 것은
기본이고, 다시 소설써서 문제제기하는
상대에게 그 죄를  덮어씌우잖아.
대장동 설계,성남시장 다 이재명이 했는데
어떻게 윤석열이 대장동몸통일 수 있어?",hisfaceone
56,2022-03-07 23:52:00+00:00,1500982630539755520,"@bugcy99 허위사실유포로 고발될수도 있는데.
이런 내용 올린것 보니 본인 아이디가 아닌것 같은데.
그리고 장자연 사건 담당이었으면 벌써 터져도 여러번 터졌을텐데. 
이러니 외면당하는것 아니냐구!!
이래서 이낙연후보랑 재경선 해서 이낙연후보가 나왔으면. 무식한 윤석열후보한테 압승했을텐데!!",diversneso
57,2022-03-07 23:51:53+00:00,1500982601141538818,"@1theleft 윤석[열]로 
       [정]하세요
진영과 지역을 넘어 2번엔 윤석열
투표가 애국입니다.

 #윤석열 https://t.co/5Epu4Tsg6n",jeungdoe
58,2022-03-07 23:51:50+00:00,1500982587589750784,"국힘 선거유세장 가면 죄다 문재인 대통령 비난하는 내용인데, 자칭 문재인 지지자들이 윤석열 후보를 지지한다? 그냥 윤석열 지지자이지 문재인 대통령과는 상관 없음.",lassalle104
59,2022-03-07 23:51:19+00:00,1500982458380029955,'김만배 녹취록' 파문...윤석열 후보 '봐주기 수사' 전말은?(신장식) / 36.9% '역대 최고' 사전투표율에 담긴 민심은?(... https://t.co/mypV03NdT0 via @YouTube,eunie11
60,2022-03-07 23:51:18+00:00,1500982453774983168,"@Jgnamsan1 @YouTube 이재명을 지지하는 것과 윤석열을 지지하는 것의 차이는 
이념과 생각의 차이가 아니라 도덕과 가치관의 차이이고 상식과 비상식의 차이!!!",JamesCh22367033
61,2022-03-07 23:51:02+00:00,1500982385105674248,"이재명, 윤석열 부산저축은행 수사 직격…“거짓은 참을 못이겨”
https://t.co/wbMrQ1LKSy
후보04 (0.3312)
유세02 (0.1774)
음성02 (0.1742)
파일03 (0.1742)
은행02 (0.1629)
저축03 (0.1629)
바람01 (0.1538)
햇빛 (0.1538)
연금04 (0.1538)
수사18 (0.1534)",k_news_keywords
62,2022-03-07 23:50:57+00:00,1500982365476196354,@Jaemyung_Lee 이재명 당신은 대선 끝나면 반드시 구속된다. 대장통 몸통이며 설계자인 당신이 윤석열이 대장동 몸통이라고 덮어씌우는걸 보면서 당신은 절대 대통령이 되어서는 안 된다고 생각하는 국민이 늘어난줄 모르지.,vte8UBZztQ6BixF
63,2022-03-07 23:50:55+00:00,1500982357838680067,"지난번에도 말했지만 심상정이 맘놓고 완주하는 이유는 윤석열과 이재명의 지지율 차이가 심지지율보다 유의미하게 크기 때문일 거라고 생각합니다. 사퇴해도 개평 못얻고, 완주해도 패배 책임 뒤집어쓰지 않아도 되는데 심상정이 뭐하러 중도사퇴하겠어요. 투표하면 무조건 이깁니다!",lead_off
64,2022-03-07 23:50:54+00:00,1500982354537758720,"윤석열, 이번엔 “친여매체 기자, 하수인 짓 하러 입사했나” https://t.co/oZsVGafJ8h 윤석열 후보가 이번에 친여매체를 비난해 논란입니다",dhdhgim
65,2022-03-07 23:50:42+00:00,1500982300838084608,"이재명은 유세 해 봐야 동원되는 잉간조차 없으니까. 갈 데 없이 팽팽 놀면서, 뺀질뺀질 표정관리하는 거고,
지금 윤석열은 무박 6일 본투표일 까지 강행군. 오매불망 기다리는 시민들을 만나고 있으니... 목도 쉬고, 진짜 안스럽다. 무슨 대장정 하는 거 같어... https://t.co/t23BBto1AC",nownet1117
66,2022-03-07 23:50:19+00:00,1500982207376068617,#최근_저장한_남자사진_4장을_꺼내면_취향을_알수있다 ? 갑분 윤석열 https://t.co/PqbR0gUeK1,ckacl_1023
67,2022-03-07 23:50:13+00:00,1500982180868427777,"With You 🦬 

@sukyeol__yoon @cheolsoo0919 https://t.co/FfIRKvUCGH",2o74wHNwhP7cuzT
68,2022-03-07 23:50:11+00:00,1500982171963572226,"@LOLOS8678 조국이 윤석열 부르고 
추미애가 윤석열후보 만들었다는
국민이 다 아는 사실",pPzEiW1aPy20uGz
69,2022-03-07 23:50:04+00:00,1500982142645706756,"[사설] 윤석열의 부산저축은행 수사 무마 정황, 진상 밝혀야 https://t.co/fixkFB2wIA",hoonikjo
70,2022-03-07 23:49:43+00:00,1500982057060634625,이재명 청계광장 vs 윤석열 시청광장..400m 거리 마지막 유세 | 다음뉴스 https://t.co/6pTgXUH6Kx,komspring
71,2022-03-07 23:49:41+00:00,1500982045010722816,"@mola_mola44 @ahnym1122 자신있게 말하지만 대한민국에서 제일 무능한 자가 명수지. 시골의 향판이 딱 제격인 작자. 문프의 대표적 인사참사는 부산 약사 출신 식약청장, 조국, 윤석열, 김명수. 
이게 뭐냐 도대체.",heej_lee
72,2022-03-07 23:49:40+00:00,1500982041319710720,채널A·TV조선 '윤석열 봐주기 수사' 음성파일 모른 체? #민언련 https://t.co/0GHsh6RPEt 민주언론시민연합,OhmyNews_Korea
73,2022-03-07 23:49:12+00:00,1500981924332204032,"윤석열 ""사고 운전사, 운전 못하게"" | 다음 뉴스 https://t.co/EWJFOz6Cm6 사고검사는 검시짓 못하게 사기친 자는경제활동 못하게 학력위조는 취업 못하게 주가 조작범은 주식 거래못하게",kor119
74,2022-03-07 23:49:07+00:00,1500981903360692226,"[사설] 대장동 종잣돈 1155억원, 불법 대출 눈감아준 윤석열 검사 https://t.co/NEMM8aThYB",pridemars
75,2022-03-07 23:49:04+00:00,1500981890249297920,@wonheeryong 아무리 그래도 윤석열은 아니지요~^,jdkk120
76,2022-03-07 23:49:03+00:00,1500981889103904768,"이준석 국민의힘 대표가 20대 대선에서 윤석열 국민의힘 후보가 10%포인트 차이로 이길 것이라고 전망했다.
https://t.co/06AVENdZtz",kyunghyang
77,2022-03-07 23:49:02+00:00,1500981881742905349,"#태도가_본질

윤석열, 유세장에서 당직자에게 '삿대질' 논란

https://t.co/vNUtamX2mr",star7113
78,2022-03-07 23:48:55+00:00,1500981854991958018,"[성명] 불리한 보도 나오자 ‘언론인, 언론노조 비방’ 윤석열 후보 규탄한다
👉https://t.co/TPTEoBFIsk

우리는 오직 정치권력에 대한 유·불리와 진영논리에 기대 건강한 언론까지 “뜯어고쳐야 한다”고 선동하는 윤석열 후보의 언론관에 결코 동의할 수 없다. https://t.co/0BcVhMTFLR",ccdm1984
79,2022-03-07 23:48:38+00:00,1500981782560534528,"기껏 본선거 하루 전에 매장당하지 않을 정도에서의 희망회로가 1%차 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
니들은 녹취록으로 생태탕시즌2를 찍었고
윤석열과 표 차이는 박영선 그이상이 될것 ㅋㅋㅋㅋㅋ

유시민 ""이재명, 1%P차로 이길 것..윤석열 웃음기 없어"" | 다음 뉴스 https://t.co/PgEUM3KqRF",dnjscjf1003
80,2022-03-07 23:48:36+00:00,1500981775975141377,‘3일째 수도권 유세’ 윤석열 “민주당 국민 보수화될까봐 집 못 갖게 해” https://t.co/W3EPaTu2z9,Shkim4Shkim
81,2022-03-07 23:48:29+00:00,1500981746363674625,윤석열은 인성이 남달라보임,bluebissea
82,2022-03-07 23:48:14+00:00,1500981682836434945,"김만배 ""박영수-윤석열 통해 대출 브로커 수사 무마"" / YTN https://t.co/kBe3fYNitq - @YouTube",Ysm409
83,2022-03-07 23:48:10+00:00,1500981664985784320,"이명박 BBK의 놀라운 진실 때문에
탐라가 난리 났었잖아?
윤석열이 가르쳐줘서 알게됐고.
언론들 늬들 그동안 뭐했냐?
사기쳤구나?",mimina0753
84,2022-03-07 23:47:52+00:00,1500981589626347520,"기름값 완전 윤석열임
(미친놈이라는 뜻",annam_cat
85,2022-03-07 23:47:33+00:00,1500981508211101698,"이새키 지네편헌테 망치로 뒷통수 맞고 살아있네 
아주 보내버렸어야 더이상 개소리를 안듣고 살지 [송영길 “저희가 미워 윤석열 지지하시는 국민 목소리 새...] https://t.co/IUezjODtex",mongsil12
86,2022-03-07 23:47:27+00:00,1500981485246894080,"김만배 ""(부산저축은행) 윤석열이 그냥 봐줬지‥사건이 없어졌어"" (2022.03.08/뉴스투데이/MBC) 
https://t.co/m3mLVB8qnG - @YouTube",actormoon
87,2022-03-07 23:47:25+00:00,1500981475797516288,"윤석열후보 오늘 마지막 유세 일정

국민이 이깁니다
투표하면 이겝니다
공정과 상식이 이깁니다
힘을 모읍시다
서울시청 앞으로 모입시다
거짓과 선동 국민이 심판합니다
하루 남았습니다
전과4범 법카 소고기 쌍욕
대장동~~차고넘치는 부정부패
를 국민이 심판합시다

화이팅입니다 https://t.co/DzdKjnHalx",pPzEiW1aPy20uGz
88,2022-03-07 23:47:06+00:00,1500981397619896320,"@dotonbluedot 수십년을 저러고 살아오면서
단 한번의 변화된 모습도 보이지 않고
다시 정권을 빼앗아 가겠노라며
윤석열이라는 개망나니를 후보로 세웠다.
그런데 이번엔 그 망나니의 칼춤에
스스로 목이 잘릴 것 같다!",brazzers70
89,2022-03-07 23:47:02+00:00,1500981380930420738,"국민의힘은 선관위의 확진자 투표 부실의 책임을 지고 문재인 대통령이 사과하라는 데, 항문들은 또 침묵. 윤석열 후보가 문 대통령이 내로남불 무능이라느니 갈아치우자느니 공격해도 침묵하고 지지. 항문은 문재인 지지자가 아니라 그냥 국민의힘, 윤석열 지지자이고 문재인 심판하자는 부류다.",lassalle104
90,2022-03-07 23:46:47+00:00,1500981315059187713,"대법원 밭갈이도 했는데 여론조사 업체들 밭갈이는 얼매나 쉬웠을까?  
근데 업체들도 많고 그 중 넘어가지 않은 업체들도 있을 것이고. 하나가 튀면 의심 받고.
그러니 포털 여론조작처럼 대놓고는 못했겠지.

윤석열 53%
이재명 37% 예상합니다. 
리서치뷰의 예상을 살짝 참고했습니다.",metalgear1975
91,2022-03-07 23:46:35+00:00,1500981265482223617,"간도 쓸개도없는 TK, 윤석열 권성동 장재원이 누군가?  https://t.co/2TQcBp6svF",kor119
92,2022-03-07 23:46:33+00:00,1500981258733879297,넵! 화합으로 국힘당과 윤석열 후보 당선을 위해 노력하고 있습니다. 내표는 윤석열에게 국민의 선택을 존중하십시오 https://t.co/mMUJrJ8Wqj,anomi_anomi
93,2022-03-07 23:46:28+00:00,1500981238781251586,"【촛불민심은 이재명을 지지합니다】
이재명 청계광장 vs 윤석열 시청광장…400m 거리 마지막 유세

https://t.co/iY4qIWH22V",strong2012
94,2022-03-07 23:46:26+00:00,1500981229960966144,"이명박그네 시절을 윤석열정부랑
비교하는게 웃긴게 그들은 권력에
찌든 삶을 평생 살은거고
찢권력을 손절하고 검총 관두게
윤석열여 문평성대 이어서 윤평성대
될거라니까",havanayu37
95,2022-03-07 23:46:10+00:00,1500981160918532096,"윤석열은 

여성가족부폐지
무고죄 강화
군가산점제
주택청약 군필자에게 5점

주면서 페미니스트라고 ㅋㅋㅋ

그 옆엔 몰카는 여자들의 환상이다, 몰카는 없다 여자들은 어젠더 형성이 불가능하다 외치는 이준석이있고? ㅋㅋㅋㅋ 꺼져시발놈아 https://t.co/lChQNyHeom",meronbba
96,2022-03-07 23:45:58+00:00,1500981111257976836,"[문화예술의전당] 사전투표 난리난 날, 선관위원장은 출근도 안했다, 조선일보,윤석열 - ˝3월 9일 “투표하면 무조건 이깁니다” ,“사전투표 논란, 정권 바뀌면 철저 조사 https://t.co/plVU5sJHUk",beckette0566
97,2022-03-07 23:45:47+00:00,1500981065556525059,"@yuntoliappa @thundel @wonheeryong
오늘 아침 MBC뉴스  이건
전혀 안나오네요.
뉴스타파보도 위주로만 내보내요.

 시간이 없는데
윤석열캠프는 좀더 적극적으로 대처해야 합니다.",JKSsunflower
98,2022-03-07 23:45:22+00:00,1500980959097008128,"세계 경제와 안보가 이 모양인데..
윤석열 뽑아야지.",real12300
99,2022-03-07 23:45:11+00:00,1500980912368275458,"김만배 ""윤석열 통해 사건 해결"" 녹취.. 민주당 ""널리 알려달라"" VS 국민의힘 ""거짓말"" | 다음 뉴스 

보면볼수록 MB같은 사람이네...윤...
구속수사나 받아라 
대선후보는 무슨...
사퇴하라

https://t.co/VkalamlUvx",DyavuAk0XxMJrnH
100,2022-03-07 23:45:04+00:00,1500980883758616576,"뇌가 썩은 꼰대의 나약한 희망? 아무래도 감옥에 가게 될 까봐 불안하신 듯.

유시민 ""이재명, 1%P차로 이길 것..윤석열 웃음기 없어"" | 다음 뉴스 https://t.co/SPod8MNywt",ct0_c0
101,2022-03-07 23:45:00+00:00,1500980867715325954,"그는 ""윤 후보의 심기가 안 좋다""며 ""여론조사 때문""이라고 주장했습니다.#유시민 #이재명 #윤석열 #대선  https://t.co/wnN2KvZxJe",joongangilbo
102,2022-03-07 23:44:55+00:00,1500980846089900036,"@hodinmaroo 서울대 출신이 거짓말하고 다니며(윤석열 원희롱) 사회를 국민을 나쁘게 조장하고 다니는 게 더이상의 무조건적인 학벌 주의를 깨야합니다!
검찰안에서도 서울대 학벌라인 권력으로 범죄를 저지르는 시스템",Pupupanda7
103,2022-03-07 23:44:52+00:00,1500980833427271681,"@JinGY44K2022 2번에는 윤석열입니다.
2번에 목표는 ㅁㅅㅇ 14%이하로 만드는 것 입니다. 마지막 영업을 즐겨요~~~",1972rich2
